Series,Asset,Mean Return,Std Deviation
29-36,S&P 500 (includes dividends),0.057125000000000016,0.17150109981233969
29-36,US Small cap (bottom decile),0.10750000000000001,0.2948277730972333
29-36,US T. Bond (10-year),0.033874999999999995,0.08773734051732268
29-36,Baa Corporate Bond,0.049495000000000004,0.05125000102695763
29-36,Real Estate,0.01584,0.07261937105643079
29-36,Gold*,0.09318500000000002,0.14426009141021717
29-36,3-month T.Bill,0.00045999999999999936,0.017636875245378717
29-36,Bitcoin*,0.3450599999999999,0.09316681925732098
29-36,International Stocks,0.06592499999999998,0.2037644457261994
29-36,Emerging Markets,0.140845,0.3271909380983591
29-36,NASDAQ 100,0.12146500000000002,0.37059327155394045
29-36,Ethereum,0.22571500000000003,0.08771608071379769
29-36,XRP,0.06570999999999999,0.10286131132948409
29-36,SOL,0.375085,0.10648195930717436
