Series,Asset,Mean Return,Std Deviation
23-40,S&P 500 (includes dividends),0.11366000000000001,0.1395696257107994
23-40,US Small cap (bottom decile),0.12717,0.20464015683504957
23-40,US T. Bond (10-year),0.028849999999999997,0.09352012167386618
23-40,Baa Corporate Bond,0.060445000000000006,0.06614338869774555
23-40,Real Estate,0.015665000000000005,0.043043616495975705
23-40,Gold*,-0.005435,0.13384854077807892
23-40,3-month T.Bill,0.0026849999999999995,0.019371147155118694
23-40,Bitcoin*,0.348275,0.09248744367124709
23-40,International Stocks,0.04770500000000001,0.16232754565675958
23-40,Emerging Markets,0.072085,0.31001375398181086
23-40,NASDAQ 100,0.19156999999999996,0.32527195601284326
23-40,Ethereum,0.22874499999999998,0.08878102259877509
23-40,XRP,0.0681,0.1006849332793824
23-40,SOL,0.37837,0.10582531833167333
