Series,Asset,Mean Return,Std Deviation
41-45,S&P 500 (includes dividends),0.134995,0.13706715785759147
41-45,US Small cap (bottom decile),0.08221500000000001,0.19071670441286798
41-45,US T. Bond (10-year),0.030804999999999992,0.07774645346455225
41-45,Baa Corporate Bond,0.05958500000000001,0.07930145200104273
41-45,Real Estate,0.054305000000000006,0.04720319430538127
41-45,Gold*,0.05369999999999999,0.13507508243468458
41-45,3-month T.Bill,0.009245,0.012733274891939003
41-45,Bitcoin*,0.37723,0.09374020145285081
41-45,International Stocks,0.062845,0.14102194855299727
41-45,Emerging Markets,0.04975500000000001,0.1788341674495353
41-45,NASDAQ 100,0.18509000000000003,0.20149582704311642
41-45,Ethereum,0.25493,0.08687362933413229
41-45,XRP,0.09131999999999998,0.10579784894838487
41-45,SOL,0.40798999999999996,0.10759508353080079
