Series,Asset,Mean Return,Std Deviation
29-41,S&P 500 (includes dividends),0.08462,0.15011255286056457
29-41,US Small cap (bottom decile),0.11449499999999999,0.2646620416483514
29-41,US T. Bond (10-year),0.03293,0.07102505932860302
29-41,Baa Corporate Bond,0.05347500000000001,0.057317397698668844
29-41,Real Estate,0.035070000000000004,0.05430132401216092
29-41,Gold*,0.060845,0.14434198234893772
29-41,3-month T.Bill,0.0,0.0
29-41,Bitcoin*,0.350675,0.10004160121511556
29-41,International Stocks,0.067835,0.17294485666641962
29-41,Emerging Markets,0.10078000000000002,0.2631954658863976
29-41,NASDAQ 100,0.14723999999999998,0.3367340437355961
29-41,Ethereum,0.23076500000000003,0.09319804196610457
29-41,XRP,0.06986,0.10379293353900147
29-41,SOL,0.38087000000000004,0.11315310587173935
