Series,Asset,Mean Return,Std Deviation
20-21,S&P 500 (includes dividends),0.159315,0.14244852172664083
20-21,US Small cap (bottom decile),0.11036499999999998,0.2246558590963427
20-21,US T. Bond (10-year),0.059409999999999984,0.09435149233193485
20-21,Baa Corporate Bond,0.07227999999999998,0.0721765496251343
20-21,Real Estate,-0.004530000000000002,0.03148664044187295
20-21,Gold*,-0.057300000000000004,0.09107882647234179
20-21,3-month T.Bill,0.01941,0.010619688765386874
20-21,Bitcoin*,0.33697499999999997,0.09349986138464252
20-21,International Stocks,0.04726999999999999,0.16057641270058773
20-21,Emerging Markets,0.12347000000000001,0.3460310574743864
20-21,NASDAQ 100,0.29335,0.32955808129579894
20-21,Ethereum,0.218885,0.094637526077689
20-21,XRP,0.05841999999999999,0.09126282231468687
20-21,SOL,0.36683,0.10652016414003994
