Series,Asset,Mean Return,Std Deviation
43-44,S&P 500 (includes dividends),0.15282500000000002,0.1415879636387515
43-44,US Small cap (bottom decile),0.126135,0.2090245472237777
43-44,US T. Bond (10-year),0.01552,0.07870264892218318
43-44,Baa Corporate Bond,0.04965500000000002,0.07982709917789757
43-44,Real Estate,0.07547499999999999,0.045241595613817714
43-44,Gold*,0.022844999999999997,0.1473313468449871
43-44,3-month T.Bill,0.0068449999999999995,0.008249623595879038
43-44,Bitcoin*,0.37723,0.09374020145285081
43-44,International Stocks,0.07685499999999998,0.13720054655023867
43-44,Emerging Markets,0.051205,0.17171537795525416
43-44,NASDAQ 100,0.201825,0.19660543408188472
43-44,Ethereum,0.25493,0.08687362933413229
43-44,XRP,0.09131999999999998,0.10579784894838487
43-44,SOL,0.40798999999999996,0.10759508353080079
