Series,Asset,Mean Return,Std Deviation
32-36,S&P 500 (includes dividends),0.040670000000000005,0.1889454393538822
32-36,US Small cap (bottom decile),0.11624000000000001,0.3175741163388809
32-36,US T. Bond (10-year),0.03291999999999999,0.09330255595303068
32-36,Baa Corporate Bond,0.05508999999999999,0.05957098286917885
32-36,Real Estate,-0.0038350000000000007,0.07907068972561332
32-36,Gold*,0.12618999999999997,0.13881349433872167
32-36,3-month T.Bill,-0.00451,0.015535118111454516
32-36,Bitcoin*,0.34704499999999994,0.08947943883196974
32-36,International Stocks,0.04934000000000001,0.22728935742792708
32-36,Emerging Markets,0.158765,0.342458093133498
32-36,NASDAQ 100,0.06389500000000001,0.2818699951825496
32-36,Ethereum,0.22769999999999996,0.08702593684764633
32-36,XRP,0.067405,0.10220774754339682
32-36,SOL,0.377085,0.10279015555464135
