Series,Asset,Mean Return,Std Deviation
25-34,S&P 500 (includes dividends),0.10813500000000001,0.19341034173351146
25-34,US Small cap (bottom decile),0.17906499999999997,0.3355225841877115
25-34,US T. Bond (10-year),0.06378500000000001,0.0955061049302471
25-34,Baa Corporate Bond,0.08655,0.06215155077033794
25-34,Real Estate,0.038045,0.06846085685304144
25-34,Gold*,0.093665,0.1410304531316776
25-34,3-month T.Bill,0.028744999999999993,0.020926625573530408
25-34,Bitcoin*,0.37723,0.09374020145285081
25-34,International Stocks,0.09008000000000002,0.2133976411846155
25-34,Emerging Markets,0.13746,0.35144755002852507
25-34,NASDAQ 100,0.18670500000000004,0.3919794952679621
25-34,Ethereum,0.25493,0.08687362933413229
25-34,XRP,0.09131999999999998,0.10579784894838487
25-34,SOL,0.40798999999999996,0.10759508353080079
