Series,Asset,Mean Return,Std Deviation
19-35,S&P 500 (includes dividends),0.138985,0.16869213401622307
19-35,US Small cap (bottom decile),0.137425,0.24608838992909587
19-35,US T. Bond (10-year),0.07220500000000002,0.09438708361122075
19-35,Baa Corporate Bond,0.095595,0.07110071044874158
19-35,Real Estate,0.020635,0.06373242812522399
19-35,Gold*,0.04060999999999999,0.16477741893073117
19-35,3-month T.Bill,0.034685,0.026120354535354825
19-35,Bitcoin*,0.37723,0.09374020145285081
19-35,International Stocks,0.089045,0.19151273552539802
19-35,Emerging Markets,0.199495,0.3419178702169342
19-35,NASDAQ 100,0.171855,0.23555229495357233
19-35,Ethereum,0.25493,0.08687362933413229
19-35,XRP,0.09131999999999998,0.10579784894838487
19-35,SOL,0.40798999999999996,0.10759508353080079
