Series,Asset,Mean Return,Std Deviation
22-24,S&P 500 (includes dividends),0.09631500000000001,0.16647773448406655
22-24,US Small cap (bottom decile),0.10586500000000001,0.18798178040213873
22-24,US T. Bond (10-year),0.04010000000000001,0.09838297884449217
22-24,Baa Corporate Bond,0.04832499999999999,0.0670938610024086
22-24,Real Estate,-6.999999999999993e-05,0.03198099929316584
22-24,Gold*,-0.050675000000000005,0.11626187715217473
22-24,3-month T.Bill,0.0,0.0
22-24,Bitcoin*,0.31797,0.0885453740359026
22-24,International Stocks,0.03029499999999999,0.1592000577724042
22-24,Emerging Markets,0.052675000000000013,0.3550343169106481
22-24,NASDAQ 100,0.21413499999999996,0.4273697810598661
22-24,Ethereum,0.20080499999999998,0.08038533170070009
22-24,XRP,0.044629999999999996,0.10378726268062398
22-24,SOL,0.347395,0.10186128067131298
