Series,Asset,Mean Return,Std Deviation
29-31,S&P 500 (includes dividends),0.010599999999999995,0.1857305688639496
29-31,US Small cap (bottom decile),0.12340500000000001,0.34018443523136715
29-31,US T. Bond (10-year),0.033095,0.07825692822868448
29-31,Baa Corporate Bond,0.048925,0.05938732697523234
29-31,Real Estate,0.026564999999999995,0.07472742943876978
29-31,Gold*,0.09992499999999999,0.12897972453880208
29-31,3-month T.Bill,0.0,0.0
29-31,Bitcoin*,0.336685,0.09915411860756015
29-31,International Stocks,0.04846500000000001,0.23379235113101632
29-31,Emerging Markets,0.15005,0.35679349696103513
29-31,NASDAQ 100,0.047150000000000004,0.41368479419404386
29-31,Ethereum,0.21833,0.09580158827383538
29-31,XRP,0.05809500000000001,0.09366919661626676
29-31,SOL,0.3665649999999999,0.11215654602291153
