Series,Asset,Mean Return,Std Deviation
34-37,S&P 500 (includes dividends),0.06534000000000001,0.17340334604918278
34-37,US Small cap (bottom decile),0.09895000000000001,0.32132506986899695
34-37,US T. Bond (10-year),0.03221499999999999,0.0933455452380534
34-37,Baa Corporate Bond,0.05311499999999999,0.06145615702956137
34-37,Real Estate,-0.013545000000000007,0.07502465191346669
34-37,Gold*,0.10828,0.14599378717855374
34-37,3-month T.Bill,-0.0074800000000000005,0.015540392191759005
34-37,Bitcoin*,0.34829499999999997,0.08957371251480097
34-37,International Stocks,0.06448,0.2177654861252545
34-37,Emerging Markets,0.140175,0.3504514950670589
34-37,NASDAQ 100,0.11229,0.24069222080884695
34-37,Ethereum,0.22898000000000002,0.08898442560358526
34-37,XRP,0.068365,0.10182536275408008
34-37,SOL,0.378385,0.10283081800500736
