Series,Asset,Mean Return,Std Deviation
28-45,S&P 500 (includes dividends),0.088315,0.1665573910098258
28-45,US Small cap (bottom decile),0.10311999999999999,0.25410655991035275
28-45,US T. Bond (10-year),0.016375000000000008,0.0799661828195947
28-45,Baa Corporate Bond,0.040959999999999996,0.07230034141289413
28-45,Real Estate,0.05134000000000001,0.0498770741555255
28-45,Gold*,0.03871000000000001,0.12966472108764526
28-45,3-month T.Bill,0.0,0.0
28-45,Bitcoin*,0.34523,0.09573090080230652
28-45,International Stocks,0.052785000000000006,0.17114334181430613
28-45,Emerging Markets,0.06717500000000001,0.26321572276466754
28-45,NASDAQ 100,0.154,0.3667113564472314
28-45,Ethereum,0.22589000000000006,0.0904310257657881
28-45,XRP,0.06588000000000002,0.10498537040940514
28-45,SOL,0.375285,0.10875046896450608
