Series,Asset,Mean Return,Std Deviation
21-25,S&P 500 (includes dividends),0.10857500000000002,0.16781119677529832
21-25,US Small cap (bottom decile),0.13049000000000002,0.2718640273526843
21-25,US T. Bond (10-year),0.028644999999999997,0.09665636622374621
21-25,Baa Corporate Bond,0.045619999999999994,0.06785563312922827
21-25,Real Estate,-0.0007550000000000001,0.040827860392268
21-25,Gold*,-0.04807,0.12030889235192621
21-25,3-month T.Bill,0.0,0.0
21-25,Bitcoin*,0.318345,0.0904941200474257
21-25,International Stocks,0.029715000000000002,0.17578496515255282
21-25,Emerging Markets,0.05398000000000001,0.33361842149062265
21-25,NASDAQ 100,0.246095,0.4143978084617422
21-25,Ethereum,0.201655,0.08866991701930552
21-25,XRP,0.044175000000000006,0.09532345420227191
21-25,SOL,0.347785,0.10351470414237877
