Series,Asset,Mean Return,Std Deviation
31-42,S&P 500 (includes dividends),0.06125499999999999,0.18315765275619222
31-42,US Small cap (bottom decile),0.11108,0.297595508950267
31-42,US T. Bond (10-year),0.039180000000000006,0.07751211518207976
31-42,Baa Corporate Bond,0.061965000000000006,0.06693429044101465
31-42,Real Estate,0.031380000000000005,0.0677049061426827
31-42,Gold*,0.07655,0.14198564604991074
31-42,3-month T.Bill,0.0,0.0
31-42,Bitcoin*,0.35577500000000006,0.10117443443978584
31-42,International Stocks,0.043719999999999995,0.2113958237898504
31-42,Emerging Markets,0.097735,0.3081399242569074
31-42,NASDAQ 100,0.08164,0.2947636794736456
31-42,Ethereum,0.23518000000000003,0.08987014960193225
31-42,XRP,0.07367000000000001,0.10142848712270139
31-42,SOL,0.38611000000000006,0.1148375002936071
