Series,Asset,Mean Return,Std Deviation
27-36,S&P 500 (includes dividends),0.07488500000000001,0.18151231152966485
27-36,US Small cap (bottom decile),0.12162500000000001,0.29010211065289265
27-36,US T. Bond (10-year),0.03435,0.08855715668425676
27-36,Baa Corporate Bond,0.05332,0.05288116369449722
27-36,Real Estate,0.021500000000000002,0.06813422511175236
27-36,Gold*,0.054544999999999996,0.15473290220995595
27-36,3-month T.Bill,0.0017250000000000002,0.018845015395673147
27-36,Bitcoin*,0.34620499999999993,0.0944679699268766
27-36,International Stocks,0.052085000000000006,0.20011848141854152
27-36,Emerging Markets,0.10381500000000002,0.3268181182167489
27-36,NASDAQ 100,0.14067,0.37459602113828117
27-36,Ethereum,0.22676500000000002,0.08882238501046551
27-36,XRP,0.0663,0.09956916664996458
27-36,SOL,0.37625999999999993,0.10785641234627882
