Series,Asset,Mean Return,Std Deviation
37-38,S&P 500 (includes dividends),0.07970000000000002,0.18434100837421133
37-38,US Small cap (bottom decile),0.07922500000000002,0.2914164534512512
37-38,US T. Bond (10-year),0.041675,0.09527148949463483
37-38,Baa Corporate Bond,0.060305,0.07693948048885395
37-38,Real Estate,-0.0070650000000000044,0.0741529165057976
37-38,Gold*,0.07376,0.17459526851972162
37-38,3-month T.Bill,0.0,0.0
37-38,Bitcoin*,0.36593499999999995,0.10089282106327122
37-38,International Stocks,0.03890999999999999,0.20932442184070965
37-38,Emerging Markets,0.07833999999999999,0.34509808582793566
37-38,NASDAQ 100,0.12769999999999998,0.24053901970366476
37-38,Ethereum,0.24540499999999996,0.1022581947559062
37-38,XRP,0.08063000000000001,0.08717869186784964
37-38,SOL,0.39645,0.11407793965438486
