Series,Asset,Mean Return,Std Deviation
31-34,S&P 500 (includes dividends),0.028004999999999995,0.19535057144313117
31-34,US Small cap (bottom decile),0.128935,0.36288067094033166
31-34,US T. Bond (10-year),0.038794999999999996,0.08431690518514065
31-34,Baa Corporate Bond,0.06293499999999999,0.07024836596713571
31-34,Real Estate,0.0076700000000000015,0.0846392847696375
31-34,Gold*,0.13640000000000002,0.111543029223798
31-34,3-month T.Bill,0.0,0.0
31-34,Bitcoin*,0.348075,0.0895503379464075
31-34,International Stocks,0.061215,0.24807808464059733
31-34,Emerging Markets,0.18080000000000002,0.37488682923896127
31-34,NASDAQ 100,0.043614999999999994,0.31630969214063814
31-34,Ethereum,0.22889999999999996,0.09059871615216772
31-34,XRP,0.06797500000000001,0.09904702697522819
31-34,SOL,0.378125,0.10262811185101897
