Series,Asset,Mean Return,Std Deviation
28-34,S&P 500 (includes dividends),0.06565499999999999,0.17683046437641606
28-34,US Small cap (bottom decile),0.15006999999999998,0.3321395111125824
28-34,US T. Bond (10-year),0.033375,0.07935517676212037
28-34,Baa Corporate Bond,0.05835,0.06059585273284842
28-34,Real Estate,0.022685000000000004,0.07271405623181952
28-34,Gold*,0.09222999999999999,0.1402433340192756
28-34,3-month T.Bill,0.0,0.0
28-34,Bitcoin*,0.342105,0.08313934070994435
28-34,International Stocks,0.080335,0.2156878355279612
28-34,Emerging Markets,0.15855500000000003,0.3442996162692574
28-34,NASDAQ 100,0.12378000000000003,0.37168927543538866
28-34,Ethereum,0.2239,0.09239636014703746
28-34,XRP,0.06365000000000001,0.10070943352040067
28-34,SOL,0.371965,0.09561332914675817
