Series,Asset,Mean Return,Std Deviation
35-38,S&P 500 (includes dividends),0.06582,0.17568981218403976
35-38,US Small cap (bottom decile),0.07877999999999999,0.2796585636280898
35-38,US T. Bond (10-year),0.027339999999999996,0.09792426396804936
35-38,Baa Corporate Bond,0.050105,0.06323191628317226
35-38,Real Estate,-0.010915,0.07655962433912127
35-38,Gold*,0.07798000000000001,0.16728948310606598
35-38,3-month T.Bill,-0.00969,0.014130031474617607
35-38,Bitcoin*,0.34911500000000006,0.0929260899005792
35-38,International Stocks,0.04478,0.20519172959633836
35-38,Emerging Markets,0.10165500000000001,0.337099490975275
35-38,NASDAQ 100,0.105405,0.2321825358929569
35-38,Ethereum,0.22965500000000003,0.09081271343293641
35-38,XRP,0.06850999999999999,0.09742543653589922
35-38,SOL,0.37924499999999994,0.10617950776124861
