Series,Asset,Mean Return,Std Deviation
25-26,S&P 500 (includes dividends),0.10742500000000002,0.20225761029205458
25-26,US Small cap (bottom decile),0.18343,0.29812783393776077
25-26,US T. Bond (10-year),0.05229,0.09677080845183146
25-26,Baa Corporate Bond,0.06758,0.05989004486293369
25-26,Real Estate,0.04081,0.033165024379687456
25-26,Gold*,-0.0067599999999999995,0.12535032760858245
25-26,3-month T.Bill,0.015275,0.01619099408540699
25-26,Bitcoin*,0.345045,0.09295855032726881
25-26,International Stocks,0.045340000000000005,0.18876366844897824
25-26,Emerging Markets,0.032119999999999996,0.30765040754589923
25-26,NASDAQ 100,0.212275,0.4732846877492391
25-26,Ethereum,0.225675,0.08685052419318826
25-26,XRP,0.06565499999999999,0.10212094210194829
25-26,SOL,0.37509,0.1064359402101614
