Series,Asset,Mean Return,Std Deviation
35-41,S&P 500 (includes dividends),0.10452000000000002,0.15652011002457564
35-41,US Small cap (bottom decile),0.100325,0.248040660662935
35-41,US T. Bond (10-year),0.034365,0.08245036960116323
35-41,Baa Corporate Bond,0.061365,0.06880849301159209
35-41,Real Estate,0.017145,0.07092409934867733
35-41,Gold*,0.07415000000000002,0.16127299346466112
35-41,3-month T.Bill,0.0,0.0
35-41,Bitcoin*,0.36276,0.08950992535379586
35-41,International Stocks,0.073305,0.18104867177814804
35-41,Emerging Markets,0.10300499999999999,0.2775092933010011
35-41,NASDAQ 100,0.137345,0.19851228909327664
35-41,Ethereum,0.24222000000000002,0.09057099919254973
35-41,XRP,0.080055,0.10529356193144256
35-41,SOL,0.393145,0.10260754294115541
