Series,Asset,Mean Return,Std Deviation
21-36,S&P 500 (includes dividends),0.14097999999999997,0.1676079278366158
21-36,US Small cap (bottom decile),0.129705,0.2606553551803809
21-36,US T. Bond (10-year),0.065715,0.09940036151051489
21-36,Baa Corporate Bond,0.08491499999999999,0.07082307292044546
21-36,Real Estate,0.01732,0.058945394891775624
21-36,Gold*,0.04740499999999999,0.1585802352953097
21-36,3-month T.Bill,0.031334999999999995,0.02363163078765853
21-36,Bitcoin*,0.37723,0.09374020145285081
21-36,International Stocks,0.080575,0.19292951774103795
21-36,Emerging Markets,0.15344999999999998,0.3553403505610391
21-36,NASDAQ 100,0.24937499999999999,0.33266009185131645
21-36,Ethereum,0.25493,0.08687362933413229
21-36,XRP,0.09131999999999998,0.10579784894838487
21-36,SOL,0.40798999999999996,0.10759508353080079
