Series,Asset,Mean Return,Std Deviation
19-33,S&P 500 (includes dividends),0.07868,0.1729999135990049
19-33,US Small cap (bottom decile),0.10872000000000001,0.293461880605337
19-33,US T. Bond (10-year),0.045675,0.08522179036274455
19-33,Baa Corporate Bond,0.06589,0.06838346907042127
19-33,Real Estate,-0.013340000000000001,0.06467704709595694
19-33,Gold*,0.039665000000000006,0.166675165564008
19-33,3-month T.Bill,0.0,0.0
19-33,Bitcoin*,0.32977500000000004,0.08935168172069169
19-33,International Stocks,0.043285,0.20372715054312485
19-33,Emerging Markets,0.174375,0.34231481489996896
19-33,NASDAQ 100,0.11156000000000002,0.26350524293196065
19-33,Ethereum,0.21234000000000003,0.09204293277424513
19-33,XRP,0.053674999999999994,0.10094375648688833
19-33,SOL,0.35941500000000004,0.1018880772685091
