Series,Asset,Mean Return,Std Deviation
32-39,S&P 500 (includes dividends),0.047565,0.1912650937284359
32-39,US Small cap (bottom decile),0.123745,0.3153590693245767
32-39,US T. Bond (10-year),0.030465,0.09325774287030089
32-39,Baa Corporate Bond,0.059530000000000007,0.060746670690664195
32-39,Real Estate,0.0020449999999999995,0.07458582110915128
32-39,Gold*,0.097545,0.143872811062959
32-39,3-month T.Bill,-0.00736,0.014345488929680262
32-39,Bitcoin*,0.35025000000000006,0.08695514572709917
32-39,International Stocks,0.03941,0.22714399536764987
32-39,Emerging Markets,0.126425,0.3458236542927928
32-39,NASDAQ 100,0.07584000000000002,0.28512605965561416
32-39,Ethereum,0.23047499999999999,0.08345535128375374
32-39,XRP,0.070525,0.10821472744891107
32-39,SOL,0.380355,0.10036880661891553
