Series,Asset,Mean Return,Std Deviation
30-35,S&P 500 (includes dividends),0.02295500000000001,0.18744660846842706
30-35,US Small cap (bottom decile),0.09895000000000001,0.3150010668319445
30-35,US T. Bond (10-year),0.03296,0.09193872902502426
30-35,Baa Corporate Bond,0.043185,0.053436280549336225
30-35,Real Estate,0.010595000000000002,0.08079576249310422
30-35,Gold*,0.097495,0.14148209287843871
30-35,3-month T.Bill,-0.001015,0.01680727521045574
30-35,Bitcoin*,0.344375,0.09226614179130192
30-35,International Stocks,0.046205,0.23065625934208722
30-35,Emerging Markets,0.13975999999999997,0.34797398178599503
30-35,NASDAQ 100,0.05426500000000001,0.3493579528747586
30-35,Ethereum,0.22522999999999999,0.08873658890517662
30-35,XRP,0.065035,0.10045802619161791
30-35,SOL,0.37438,0.10558965060927834
