Series,Asset,Mean Return,Std Deviation
22-33,S&P 500 (includes dividends),0.08759000000000002,0.18228740436320245
22-33,US Small cap (bottom decile),0.12722000000000003,0.2885036123097759
22-33,US T. Bond (10-year),0.0518,0.09702438109215533
22-33,Baa Corporate Bond,0.066835,0.06487983447152615
22-33,Real Estate,0.0020900000000000003,0.06283021314789984
22-33,Gold*,0.05504500000000001,0.14400083141207354
22-33,3-month T.Bill,0.0065400000000000015,0.018783206385100046
22-33,Bitcoin*,0.342665,0.08995084783544727
22-33,International Stocks,0.061215,0.19617313855233515
22-33,Emerging Markets,0.14367999999999997,0.3648327512998972
22-33,NASDAQ 100,0.181695,0.3734935446141219
22-33,Ethereum,0.223605,0.0863109950610063
22-33,XRP,0.06394,0.10262358095691775
22-33,SOL,0.37262500000000004,0.10323655449602395
