Series,Asset,Mean Return,Std Deviation
22-25,S&P 500 (includes dividends),0.15562499999999999,0.18189497511939193
22-25,US Small cap (bottom decile),0.18854,0.25996991607329856
22-25,US T. Bond (10-year),0.07996,0.10426805233072163
22-25,Baa Corporate Bond,0.093775,0.0684523412770943
22-25,Real Estate,0.0486,0.032605036743617255
22-25,Gold*,-0.007810000000000007,0.11444948736405391
22-25,3-month T.Bill,0.043965000000000004,0.01310095516807036
22-25,Bitcoin*,0.37723,0.09374020145285081
22-25,International Stocks,0.079645,0.17068775886488105
22-25,Emerging Markets,0.08939999999999998,0.351031259666654
22-25,NASDAQ 100,0.28928,0.45141334844895176
22-25,Ethereum,0.25493,0.08687362933413229
22-25,XRP,0.09131999999999998,0.10579784894838487
22-25,SOL,0.40798999999999996,0.10759508353080079
