Series,Asset,Mean Return,Std Deviation
25-37,S&P 500 (includes dividends),0.086475,0.19159037959310896
25-37,US Small cap (bottom decile),0.12006500000000002,0.2979675066619107
25-37,US T. Bond (10-year),0.03955499999999999,0.10097423055830683
25-37,Baa Corporate Bond,0.05433,0.06520264040504398
25-37,Real Estate,0.00849,0.06020702791640123
25-37,Gold*,0.030500000000000006,0.15824595446728856
25-37,3-month T.Bill,0.004770000000000001,0.019353283415156415
25-37,Bitcoin*,0.348725,0.09182037312629825
25-37,International Stocks,0.039854999999999995,0.1979440922530772
25-37,Emerging Markets,0.046485000000000005,0.3253114560653658
25-37,NASDAQ 100,0.16182000000000002,0.3763245682008802
25-37,Ethereum,0.22923500000000002,0.08871707409987158
25-37,XRP,0.068495,0.1005183014234355
25-37,SOL,0.37884,0.10523444203051435
