Series,Asset,Mean Return,Std Deviation
21-38,S&P 500 (includes dividends),0.110955,0.16566833218655183
21-38,US Small cap (bottom decile),0.096745,0.25890472028182593
21-38,US T. Bond (10-year),0.039855,0.09986392043807993
21-38,Baa Corporate Bond,0.05949000000000001,0.07069881931568292
21-38,Real Estate,-0.008369999999999999,0.05553912892821838
21-38,Gold*,0.00097,0.14792578900459372
21-38,3-month T.Bill,0.00372,0.018956809636089807
21-38,Bitcoin*,0.34569,0.09549585772223454
21-38,International Stocks,0.03612,0.18382591765036835
21-38,Emerging Markets,0.09122999999999999,0.3431265335120559
21-38,NASDAQ 100,0.22320999999999996,0.3228186486167378
21-38,Ethereum,0.22651500000000008,0.09235133301975838
21-38,XRP,0.06536499999999999,0.0932805179355035
21-38,SOL,0.37577,0.10877691850755838
