Series,Asset,Mean Return,Std Deviation
23-43,S&P 500 (includes dividends),0.154955,0.14534814276509747
23-43,US Small cap (bottom decile),0.15506000000000003,0.18754075879799123
23-43,US T. Bond (10-year),0.0526,0.08915435461809153
23-43,Baa Corporate Bond,0.07581500000000002,0.06677212052157223
23-43,Real Estate,0.05985,0.041090727600479916
23-43,Gold*,0.002749999999999996,0.12546513669667678
23-43,3-month T.Bill,0.025379999999999993,0.02173613532685533
23-43,Bitcoin*,0.37723,0.09374020145285081
23-43,International Stocks,0.07719499999999999,0.15425661284127548
23-43,Emerging Markets,0.07331499999999999,0.27090940469579783
23-43,NASDAQ 100,0.23556500000000002,0.3290807999884719
23-43,Ethereum,0.25493,0.08687362933413229
23-43,XRP,0.09131999999999998,0.10579784894838487
23-43,SOL,0.40798999999999996,0.10759508353080079
