Series,Asset,Mean Return,Std Deviation
39-40,S&P 500 (includes dividends),0.11531000000000002,0.1549934630200492
39-40,US Small cap (bottom decile),0.12246000000000001,0.2598873468498064
39-40,US T. Bond (10-year),0.029219999999999996,0.08886442423566836
39-40,Baa Corporate Bond,0.073285,0.073973090946712
39-40,Real Estate,0.019289999999999998,0.06109153529099204
39-40,Gold*,0.051165,0.1618967743737706
39-40,3-month T.Bill,0.0,0.0
39-40,Bitcoin*,0.3728,0.09794593030421372
39-40,International Stocks,0.060840000000000005,0.18982351748261775
39-40,Emerging Markets,0.09214499999999998,0.3186052176448564
39-40,NASDAQ 100,0.16597,0.21052307311976393
39-40,Ethereum,0.250715,0.08831019059631734
39-40,XRP,0.08750999999999999,0.10449801760899834
39-40,SOL,0.40348000000000006,0.11178360486130993
