Series,Asset,Mean Return,Std Deviation
36-40,S&P 500 (includes dividends),0.10524,0.15506381504671585
36-40,US Small cap (bottom decile),0.11178499999999998,0.2624436506436342
36-40,US T. Bond (10-year),0.028845000000000003,0.08997676586062005
36-40,Baa Corporate Bond,0.065865,0.07456562122332955
36-40,Real Estate,0.010535,0.06802736504331798
36-40,Gold*,0.07666000000000002,0.1653514579058163
36-40,3-month T.Bill,0.0,0.0
36-40,Bitcoin*,0.36522,0.09374624539850003
36-40,International Stocks,0.06755499999999999,0.1875054735341429
36-40,Emerging Markets,0.12108999999999999,0.3176140324024544
36-40,NASDAQ 100,0.150885,0.21215013123778767
36-40,Ethereum,0.2446,0.09541437605463202
36-40,XRP,0.08136999999999998,0.10013182942080853
36-40,SOL,0.39568,0.10681984637204534
