Series,Asset,Mean Return,Std Deviation
38-45,S&P 500 (includes dividends),0.10813500000000001,0.1694506426351747
38-45,US Small cap (bottom decile),0.07322,0.23935118791828616
38-45,US T. Bond (10-year),0.03419,0.09278140637229558
38-45,Baa Corporate Bond,0.059735,0.08294672529305847
38-45,Real Estate,0.036469999999999995,0.06737613274118584
38-45,Gold*,0.068935,0.1492489523017093
38-45,3-month T.Bill,0.00972,0.014697138998350737
38-45,Bitcoin*,0.37723,0.09374020145285081
38-45,International Stocks,0.045899999999999996,0.17534665515396697
38-45,Emerging Markets,0.061395,0.2761681781184486
38-45,NASDAQ 100,0.16602999999999998,0.24694870999545848
38-45,Ethereum,0.25493,0.08687362933413229
38-45,XRP,0.09131999999999998,0.10579784894838487
38-45,SOL,0.40798999999999996,0.10759508353080079
