Series,Asset,Mean Return,Std Deviation
23-36,S&P 500 (includes dividends),0.09147000000000001,0.17208183518314768
23-36,US Small cap (bottom decile),0.10613500000000001,0.2355466012111091
23-36,US T. Bond (10-year),0.042245,0.10000046039367703
23-36,Baa Corporate Bond,0.05673,0.06394950392795537
23-36,Real Estate,0.0024650000000000015,0.059484569206511115
23-36,Gold*,0.02672,0.15021382864366875
23-36,3-month T.Bill,0.0061600000000000005,0.01874680042876089
23-36,Bitcoin*,0.3460599999999999,0.09165298628379134
23-36,International Stocks,0.043570000000000005,0.1906347930357664
23-36,Emerging Markets,0.08574499999999999,0.3388427681870038
23-36,NASDAQ 100,0.16010000000000002,0.35080188440950993
23-36,Ethereum,0.22685999999999998,0.08946035523009474
23-36,XRP,0.0663,0.09929264561730747
23-36,SOL,0.37609,0.1049242729430687
