Series,Asset,Mean Return,Std Deviation
24-41,S&P 500 (includes dividends),0.09869000000000001,0.15874519768948506
24-41,US Small cap (bottom decile),0.0931,0.19283855805746994
24-41,US T. Bond (10-year),0.039035,0.08594521679228975
24-41,Baa Corporate Bond,0.05589500000000001,0.06547815606026662
24-41,Real Estate,0.02103,0.04115894863370029
24-41,Gold*,0.005505000000000003,0.1469261019947389
24-41,3-month T.Bill,0.0,0.0
24-41,Bitcoin*,0.344905,0.09397921648736464
24-41,International Stocks,0.038535,0.15911349234860134
24-41,Emerging Markets,0.032625,0.2710112774406261
24-41,NASDAQ 100,0.157115,0.3339661269854837
24-41,Ethereum,0.22536500000000004,0.0857176839520601
24-41,XRP,0.06611999999999998,0.1093858000983578
24-41,SOL,0.374935,0.1071858949626646
