Series,Asset,Mean Return,Std Deviation
34-45,S&P 500 (includes dividends),0.09290999999999999,0.16581579157861326
34-45,US Small cap (bottom decile),0.09402999999999999,0.2887358054838732
34-45,US T. Bond (10-year),0.022560000000000004,0.0872351172648408
34-45,Baa Corporate Bond,0.051539999999999996,0.0835098884784563
34-45,Real Estate,0.028265000000000002,0.07599309023298036
34-45,Gold*,0.10099,0.11341468344554258
34-45,3-month T.Bill,0.0,0.0
34-45,Bitcoin*,0.35728499999999996,0.08795616895871908
34-45,International Stocks,0.07045,0.18859229347429535
34-45,Emerging Markets,0.12283999999999999,0.29470510041484915
34-45,NASDAQ 100,0.14991,0.25337309893348564
34-45,Ethereum,0.23687000000000005,0.08422789949079568
34-45,XRP,0.07617000000000002,0.10965377138497047
34-45,SOL,0.38754,0.1012814650264042
