Series,Asset,Mean Return,Std Deviation
20-30,S&P 500 (includes dividends),0.102635,0.1980866856361522
20-30,US Small cap (bottom decile),0.13123,0.2954846368791091
20-30,US T. Bond (10-year),0.08667000000000001,0.0873399595048898
20-30,Baa Corporate Bond,0.08875499999999999,0.06447835601763463
20-30,Real Estate,0.039104999999999994,0.06132868715716204
20-30,Gold*,0.046450000000000005,0.1354178776194169
20-30,3-month T.Bill,0.041734999999999994,0.019297812120330608
20-30,Bitcoin*,0.37723,0.09374020145285081
20-30,International Stocks,0.05767,0.21192462935278614
20-30,Emerging Markets,0.16026,0.3649380068478827
20-30,NASDAQ 100,0.1661,0.39679950790504287
20-30,Ethereum,0.25493,0.08687362933413229
20-30,XRP,0.09131999999999998,0.10579784894838487
20-30,SOL,0.40798999999999996,0.10759508353080079
