Series,Asset,Mean Return,Std Deviation
20-23,S&P 500 (includes dividends),0.115035,0.14648693591831607
20-23,US Small cap (bottom decile),0.09317,0.1986930404311874
20-23,US T. Bond (10-year),0.0412,0.08886226479931264
20-23,Baa Corporate Bond,0.05011,0.06491710422571721
20-23,Real Estate,-0.013865000000000002,0.028261174315378522
20-23,Gold*,-0.06976500000000001,0.09471729834229413
20-23,3-month T.Bill,0.0,0.0
20-23,Bitcoin*,0.31398000000000004,0.09367277647551384
20-23,International Stocks,0.016889999999999995,0.16017331041225644
20-23,Emerging Markets,0.06587499999999999,0.34041304612732487
20-23,NASDAQ 100,0.20972499999999994,0.35466205096505155
20-23,Ethereum,0.19737,0.08724896078403878
20-23,XRP,0.04075499999999999,0.09809220407351443
20-23,SOL,0.34334,0.10675187364311592
