Series,Asset,Mean Return,Std Deviation
29-42,S&P 500 (includes dividends),0.10741,0.14957660913391504
29-42,US Small cap (bottom decile),0.139025,0.2663315106265715
29-42,US T. Bond (10-year),0.055154999999999996,0.0744030451767866
29-42,Baa Corporate Bond,0.07492000000000001,0.05194539237962963
29-42,Real Estate,0.06302999999999999,0.04885426340281449
29-42,Gold*,0.07975499999999999,0.1444419660369921
29-42,3-month T.Bill,0.020374999999999997,0.019559756617794823
29-42,Bitcoin*,0.37723,0.09374020145285081
29-42,International Stocks,0.08924,0.17639247626871882
29-42,Emerging Markets,0.12283499999999999,0.2720255333894035
29-42,NASDAQ 100,0.18474,0.3571801674225489
29-42,Ethereum,0.25493,0.08687362933413229
29-42,XRP,0.09131999999999998,0.10579784894838487
29-42,SOL,0.40798999999999996,0.10759508353080079
