Series,Asset,Mean Return,Std Deviation
42-45,S&P 500 (includes dividends),0.12616,0.13541198889626466
42-45,US Small cap (bottom decile),0.07617499999999999,0.1973246320020307
42-45,US T. Bond (10-year),0.022945000000000004,0.08075835609364128
42-45,Baa Corporate Bond,0.050570000000000004,0.08059775431114691
42-45,Real Estate,0.05197500000000001,0.04655190509980288
42-45,Gold*,0.04114,0.12696183181114754
42-45,3-month T.Bill,0.0,0.0
42-45,Bitcoin*,0.364985,0.09901510929358738
42-45,International Stocks,0.052954999999999995,0.13803134073939796
42-45,Emerging Markets,0.039775,0.17642419238271925
42-45,NASDAQ 100,0.18793499999999996,0.2062099371616473
42-45,Ethereum,0.24315000000000003,0.08280992503444576
42-45,XRP,0.08186500000000001,0.11136929688865635
42-45,SOL,0.395525,0.1129370894976957
