Series,Asset,Mean Return,Std Deviation
27-35,S&P 500 (includes dividends),0.07136999999999999,0.18144084464437205
27-35,US Small cap (bottom decile),0.12839,0.2950511657679946
27-35,US T. Bond (10-year),0.028725,0.08404967124767415
27-35,Baa Corporate Bond,0.051250000000000004,0.0620273326848737
27-35,Real Estate,0.023855,0.07359682111985115
27-35,Gold*,0.05567,0.16231836520927176
27-35,3-month T.Bill,0.0,0.0
27-35,Bitcoin*,0.3424,0.08061943085620828
27-35,International Stocks,0.063135,0.2051905411665229
27-35,Emerging Markets,0.11723500000000002,0.3333151602896985
27-35,NASDAQ 100,0.134305,0.369418770324981
27-35,Ethereum,0.22452999999999998,0.095445350028722
27-35,XRP,0.06379,0.09810020065433633
27-35,SOL,0.372245,0.09284955842652133
