Series,Asset,Mean Return,Std Deviation
23-39,S&P 500 (includes dividends),0.12137500000000001,0.17733996751704725
23-39,US Small cap (bottom decile),0.13721,0.23948543939916375
23-39,US T. Bond (10-year),0.06107499999999999,0.10087036952132386
23-39,Baa Corporate Bond,0.08323,0.0693809248773905
23-39,Real Estate,0.02917,0.05426202607426496
23-39,Gold*,0.018774999999999997,0.13772315432359988
23-39,3-month T.Bill,0.024035,0.022577265579618616
23-39,Bitcoin*,0.37723,0.09374020145285081
23-39,International Stocks,0.05545499999999999,0.19616523506311823
23-39,Emerging Markets,0.07619999999999998,0.3457675839422533
23-39,NASDAQ 100,0.19678499999999996,0.35918141622745176
23-39,Ethereum,0.25493,0.08687362933413229
23-39,XRP,0.09131999999999998,0.10579784894838487
23-39,SOL,0.40798999999999996,0.10759508353080079
