Series,Asset,Mean Return,Std Deviation
24-26,S&P 500 (includes dividends),0.12456,0.20253416969671276
24-26,US Small cap (bottom decile),0.17818,0.2527302985189423
24-26,US T. Bond (10-year),0.08438999999999999,0.09794147500582064
24-26,Baa Corporate Bond,0.09465499999999999,0.060582935542505434
24-26,Real Estate,0.061955,0.03415970964686168
24-26,Gold*,0.015904999999999996,0.12598141247610176
24-26,3-month T.Bill,0.04062500000000001,0.015622853536776787
24-26,Bitcoin*,0.37723,0.09374020145285081
24-26,International Stocks,0.06720500000000001,0.18726333126600653
24-26,Emerging Markets,0.06619499999999999,0.3330619105954232
24-26,NASDAQ 100,0.22171,0.4807089270299812
24-26,Ethereum,0.25493,0.08687362933413229
24-26,XRP,0.09131999999999998,0.10579784894838487
24-26,SOL,0.40798999999999996,0.10759508353080079
