Series,Asset,Mean Return,Std Deviation
35-37,S&P 500 (includes dividends),0.09067500000000002,0.18157601532720466
35-37,US Small cap (bottom decile),0.10235999999999998,0.2858675887815712
35-37,US T. Bond (10-year),0.049215,0.0966176145812368
35-37,Baa Corporate Bond,0.06919499999999999,0.06854479499606539
35-37,Real Estate,0.008049999999999998,0.07819486791613023
35-37,Gold*,0.10902499999999997,0.1791855488622133
35-37,3-month T.Bill,0.013250000000000003,0.018255741706738673
35-37,Bitcoin*,0.37723,0.09374020145285081
35-37,International Stocks,0.08048500000000001,0.2178172997696633
35-37,Emerging Markets,0.137635,0.35415622968728905
35-37,NASDAQ 100,0.12999,0.2397851821504977
35-37,Ethereum,0.25493,0.08687362933413229
35-37,XRP,0.09131999999999998,0.10579784894838487
35-37,SOL,0.40798999999999996,0.10759508353080079
