Series,Asset,Mean Return,Std Deviation
30-37,S&P 500 (includes dividends),0.04842500000000001,0.19469208854523407
30-37,US Small cap (bottom decile),0.11157999999999998,0.32446593787654393
30-37,US T. Bond (10-year),0.060329999999999995,0.09151898911385031
30-37,Baa Corporate Bond,0.06573,0.06121496291112596
30-37,Real Estate,0.02691,0.07960731188316282
30-37,Gold*,0.10764999999999998,0.1592628529060982
30-37,3-month T.Bill,0.021245,0.020349847406643723
30-37,Bitcoin*,0.37723,0.09374020145285081
30-37,International Stocks,0.05323999999999999,0.23831841239025264
30-37,Emerging Markets,0.13128499999999999,0.3658711698413154
30-37,NASDAQ 100,0.08835500000000002,0.3600743716672695
30-37,Ethereum,0.25493,0.08687362933413229
30-37,XRP,0.09131999999999998,0.10579784894838487
30-37,SOL,0.40798999999999996,0.10759508353080079
