Series,Asset,Mean Return,Std Deviation
29-36,S&P 500 (includes dividends),0.057465,0.17506890154871504
29-36,US Small cap (bottom decile),0.10858000000000001,0.30104687622397036
29-36,US T. Bond (10-year),0.03341499999999999,0.08567547874330635
29-36,Baa Corporate Bond,0.049745,0.06253496264196197
29-36,Real Estate,0.01566,0.07455269701076513
29-36,Gold*,0.09329,0.14805389097075075
29-36,3-month T.Bill,0.0,0.0
29-36,Bitcoin*,0.3447,0.09333670232014843
29-36,International Stocks,0.06618,0.2059986780744504
29-36,Emerging Markets,0.141895,0.33129769324978947
29-36,NASDAQ 100,0.12134,0.3665443412539105
29-36,Ethereum,0.22635999999999998,0.10113378008204879
29-36,XRP,0.064745,0.09439822966114299
29-36,SOL,0.37468,0.10563337590583366
