Series,Asset,Mean Return,Std Deviation
22-45,S&P 500 (includes dividends),0.125785,0.1510301896450194
22-45,US Small cap (bottom decile),0.08891,0.193595592870673
22-45,US T. Bond (10-year),0.026245,0.1049467858889497
22-45,Baa Corporate Bond,0.04578,0.09042608845728212
22-45,Real Estate,0.02545,0.03595878488667708
22-45,Gold*,-0.010760000000000002,0.11189271835581005
22-45,3-month T.Bill,0.0026300000000000004,0.024725824982245414
22-45,Bitcoin*,0.34116499999999994,0.0978157358721516
22-45,International Stocks,0.047645,0.14231013750552737
22-45,Emerging Markets,0.06293499999999999,0.2927522506992452
22-45,NASDAQ 100,0.23648499999999997,0.3407233099946116
22-45,Ethereum,0.22151,0.08284668719355873
22-45,XRP,0.062945,0.1093586733979908
22-45,SOL,0.3711650000000001,0.11135153096104437
