Series,Asset,Mean Return,Std Deviation
33-34,S&P 500 (includes dividends),0.050749999999999997,0.18774575333342922
33-34,US Small cap (bottom decile),0.129115,0.36290407500866506
33-34,US T. Bond (10-year),0.04476999999999999,0.08784146664962907
33-34,Baa Corporate Bond,0.069495,0.07117065831691567
33-34,Real Estate,0.00035000000000000065,0.08539825278626823
33-34,Gold*,0.16351,0.09192677234453633
33-34,3-month T.Bill,0.0,0.0
33-34,Bitcoin*,0.35331999999999997,0.07822120186402552
33-34,International Stocks,0.080605,0.234306168292685
33-34,Emerging Markets,0.201215,0.3599710664908033
33-34,NASDAQ 100,0.09205,0.28307957315363136
33-34,Ethereum,0.23381,0.0844213049937165
33-34,XRP,0.07317000000000001,0.10575048637439477
33-34,SOL,0.383425,0.09144044294109231
