Series,Asset,Mean Return,Std Deviation
19-42,S&P 500 (includes dividends),0.13622,0.1297051823012075
19-42,US Small cap (bottom decile),0.106955,0.20466501121537475
19-42,US T. Bond (10-year),0.04495,0.07886902200217108
19-42,Baa Corporate Bond,0.06844,0.06664948690922654
19-42,Real Estate,0.01305,0.04174563954537805
19-42,Gold*,-0.026740000000000007,0.13278165060294328
19-42,3-month T.Bill,0.0039049999999999996,0.018184796281220026
19-42,Bitcoin*,0.342845,0.09328115099836058
19-42,International Stocks,0.04697500000000001,0.15045165992332624
19-42,Emerging Markets,0.10927499999999998,0.2694315319236723
19-42,NASDAQ 100,0.18202,0.19101789555183732
19-42,Ethereum,0.22399999999999998,0.0916492225826275
19-42,XRP,0.06359000000000001,0.09794057758070505
19-42,SOL,0.3728250000000001,0.10637758902780427
