Series,Asset,Mean Return,Std Deviation
22-25,S&P 500 (includes dividends),0.10647,0.1707792668915053
22-25,US Small cap (bottom decile),0.139825,0.25809471104309956
22-25,US T. Bond (10-year),0.034350000000000006,0.09751322447426514
22-25,Baa Corporate Bond,0.04786999999999999,0.06660342254521791
22-25,Real Estate,0.004695,0.03735414406658742
22-25,Gold*,-0.048455000000000005,0.1204916222246003
22-25,3-month T.Bill,0.0,0.0
22-25,Bitcoin*,0.3192250000000001,0.08817483753137405
22-25,International Stocks,0.03464999999999999,0.16766478932366025
22-25,Emerging Markets,0.04516000000000001,0.34201909364983213
22-25,NASDAQ 100,0.23427000000000003,0.42987915694872597
22-25,Ethereum,0.20224000000000003,0.0841360577310722
22-25,XRP,0.04534500000000001,0.10007783010710898
22-25,SOL,0.348665,0.10133918697024105
