Series,Asset,Mean Return,Std Deviation
19-31,S&P 500 (includes dividends),0.09926000000000003,0.19599235054890335
19-31,US Small cap (bottom decile),0.151265,0.2935245265014403
19-31,US T. Bond (10-year),0.08188500000000001,0.08918437599183296
19-31,Baa Corporate Bond,0.10178000000000001,0.06687604086745315
19-31,Real Estate,0.033729999999999996,0.0632214995076833
19-31,Gold*,0.05133,0.14951227409568474
19-31,3-month T.Bill,0.04043499999999999,0.022035217625189764
19-31,Bitcoin*,0.37723,0.09374020145285081
19-31,International Stocks,0.06437999999999998,0.218631375896315
19-31,Emerging Markets,0.19945,0.3649880091757882
19-31,NASDAQ 100,0.10601499999999997,0.312590602066025
19-31,Ethereum,0.25493,0.08687362933413229
19-31,XRP,0.09131999999999998,0.10579784894838487
19-31,SOL,0.40798999999999996,0.10759508353080079
