Series,Asset,Mean Return,Std Deviation
28-36,S&P 500 (includes dividends),0.07189000000000001,0.18004633584894636
28-36,US Small cap (bottom decile),0.12392,0.2901826876478442
28-36,US T. Bond (10-year),0.03498,0.08820701487798015
28-36,Baa Corporate Bond,0.05456500000000001,0.05186795253333218
28-36,Real Estate,0.021535000000000006,0.06811812707967024
28-36,Gold*,0.06845000000000001,0.1548229770109279
28-36,3-month T.Bill,0.001974999999999999,0.019081621772629398
28-36,Bitcoin*,0.3465299999999999,0.09200633902646399
28-36,International Stocks,0.06247499999999999,0.20423085976156335
28-36,Emerging Markets,0.11714,0.32891319507544364
28-36,NASDAQ 100,0.12376000000000001,0.37085742955026746
28-36,Ethereum,0.227095,0.0871256471696873
28-36,XRP,0.066915,0.10257043933958648
28-36,SOL,0.37659000000000004,0.10534429217920087
