Series,Asset,Mean Return,Std Deviation
19-27,S&P 500 (includes dividends),0.096805,0.15921807116094117
19-27,US Small cap (bottom decile),0.127695,0.25633758061751716
19-27,US T. Bond (10-year),0.033894999999999995,0.07692679688474861
19-27,Baa Corporate Bond,0.05376499999999999,0.057629682364851574
19-27,Real Estate,0.009195,0.05297434806235542
19-27,Gold*,-0.045004999999999996,0.13466888623974224
19-27,3-month T.Bill,0.0,0.0
19-27,Bitcoin*,0.31816000000000005,0.08722204815418247
19-27,International Stocks,0.033095,0.1776486108052991
19-27,Emerging Markets,0.11892000000000003,0.32155835616735673
19-27,NASDAQ 100,0.160175,0.35701454175749725
19-27,Ethereum,0.20217500000000005,0.09590924369588048
19-27,XRP,0.043980000000000005,0.09327035180761241
19-27,SOL,0.34752,0.09944225830522005
