Series,Asset,Mean Return,Std Deviation
25-35,S&P 500 (includes dividends),0.08412,0.1912318146840855
25-35,US Small cap (bottom decile),0.131725,0.29356202227306694
25-35,US T. Bond (10-year),0.034655000000000005,0.10034449333224649
25-35,Baa Corporate Bond,0.054810000000000005,0.06258077643292202
25-35,Real Estate,0.014325000000000001,0.06589362939417469
25-35,Gold*,0.04481,0.15515537509558808
25-35,3-month T.Bill,0.004425,0.0197663423392818
25-35,Bitcoin*,0.34531,0.09143775507213407
25-35,International Stocks,0.056580000000000005,0.1984683657677624
25-35,Emerging Markets,0.081405,0.3273814489728747
25-35,NASDAQ 100,0.15201499999999998,0.3785428575819596
25-35,Ethereum,0.226165,0.08933764029614959
25-35,XRP,0.06577,0.10002702319084104
25-35,SOL,0.37534000000000006,0.104675037993532
