Series,Asset,Mean Return,Std Deviation
21-27,S&P 500 (includes dividends),0.11731,0.1696283612706567
21-27,US Small cap (bottom decile),0.14607,0.26534676438279975
21-27,US T. Bond (10-year),0.042505,0.08911815619253967
21-27,Baa Corporate Bond,0.06116999999999999,0.06051020879505418
21-27,Real Estate,0.027215,0.04449627157650994
21-27,Gold*,-0.021469999999999996,0.11871209356209139
21-27,3-month T.Bill,0.014580000000000001,0.01499437087358909
21-27,Bitcoin*,0.34110999999999997,0.09634461118953752
21-27,International Stocks,0.054470000000000005,0.1791364522544638
21-27,Emerging Markets,0.10565499999999999,0.3330066025503177
21-27,NASDAQ 100,0.253425,0.42816422190679665
21-27,Ethereum,0.22210999999999997,0.09015035335774517
21-27,XRP,0.06189500000000001,0.09590183838312567
21-27,SOL,0.37109,0.10973468913702722
