Series,Asset,Mean Return,Std Deviation
28-35,S&P 500 (includes dividends),0.06918,0.17958683165884728
28-35,US Small cap (bottom decile),0.1304,0.28890679429441196
28-35,US T. Bond (10-year),0.030619999999999998,0.08701790257424649
28-35,Baa Corporate Bond,0.05303,0.05091680624209198
28-35,Real Estate,0.024704999999999998,0.07032021851202502
28-35,Gold*,0.069445,0.15437993282125348
28-35,3-month T.Bill,0.0014199999999999992,0.01951894086859169
28-35,Bitcoin*,0.34486,0.09150529694187683
28-35,International Stocks,0.07352,0.20368662101116844
28-35,Emerging Markets,0.129405,0.3278822919007754
28-35,NASDAQ 100,0.11871000000000001,0.37087513134831723
28-35,Ethereum,0.22557999999999997,0.08704539408595349
28-35,XRP,0.065655,0.10304807500947262
28-35,SOL,0.37489500000000003,0.1048007707635377
