Series,Asset,Mean Return,Std Deviation
23-37,S&P 500 (includes dividends),0.09111500000000002,0.17225816694411725
23-37,US Small cap (bottom decile),0.10095499999999999,0.23900385699376217
23-37,US T. Bond (10-year),0.042785,0.09975907437949005
23-37,Baa Corporate Bond,0.054715,0.0658345795795876
23-37,Real Estate,-0.00020000000000000226,0.056095463743796425
23-37,Gold*,0.013405000000000004,0.15155262929876348
23-37,3-month T.Bill,0.0059499999999999996,0.018873191792091043
23-37,Bitcoin*,0.34780500000000003,0.09156092291618276
23-37,International Stocks,0.03789,0.1904788533642183
23-37,Emerging Markets,0.06309000000000001,0.33884751872688756
23-37,NASDAQ 100,0.16485500000000003,0.3488900693628295
23-37,Ethereum,0.22841500000000003,0.08878757188397841
23-37,XRP,0.06776499999999999,0.10029117752561133
23-37,SOL,0.377895,0.10496422184926182
