Series,Asset,Mean Return,Std Deviation
23-33,S&P 500 (includes dividends),0.09474,0.18847948206076634
23-33,US Small cap (bottom decile),0.149365,0.28887014980327824
23-33,US T. Bond (10-year),0.073895,0.095566138437155
23-33,Baa Corporate Bond,0.089115,0.06375217044808831
23-33,Real Estate,0.03141,0.06689756427003272
23-33,Gold*,0.08685499999999999,0.14404734044568018
23-33,3-month T.Bill,0.031409999999999993,0.019314513223289673
23-33,Bitcoin*,0.37723,0.09374020145285081
23-33,International Stocks,0.07209,0.2128327732479682
23-33,Emerging Markets,0.143125,0.36538724789058064
23-33,NASDAQ 100,0.16345500000000002,0.3860467581101652
23-33,Ethereum,0.25493,0.08687362933413229
23-33,XRP,0.09131999999999998,0.10579784894838487
23-33,SOL,0.40798999999999996,0.10759508353080079
