Series,Asset,Mean Return,Std Deviation
20-28,S&P 500 (includes dividends),0.14889,0.1726154621969703
20-28,US Small cap (bottom decile),0.16258,0.2648263196492134
20-28,US T. Bond (10-year),0.083945,0.08446463274181998
20-28,Baa Corporate Bond,0.098295,0.05702482815682823
20-28,Real Estate,0.053035,0.04245130058140306
20-28,Gold*,0.017209999999999996,0.13134991795721998
20-28,3-month T.Bill,0.04379,0.018234117818846596
20-28,Bitcoin*,0.37723,0.09374020145285081
20-28,International Stocks,0.08458,0.18058139613918966
20-28,Emerging Markets,0.14847500000000002,0.34331617754361343
20-28,NASDAQ 100,0.23067500000000002,0.3999307056755023
20-28,Ethereum,0.25493,0.08687362933413229
20-28,XRP,0.09131999999999998,0.10579784894838487
20-28,SOL,0.40798999999999996,0.10759508353080079
