Series,Asset,Mean Return,Std Deviation
27-45,S&P 500 (includes dividends),0.11793000000000001,0.17225526987584444
27-45,US Small cap (bottom decile),0.126875,0.2547269020053892
27-45,US T. Bond (10-year),0.04061499999999999,0.08356068248820576
27-45,Baa Corporate Bond,0.064945,0.07195249511053511
27-45,Real Estate,0.07654999999999999,0.040673856856449545
27-45,Gold*,0.04918,0.1240960264854346
27-45,3-month T.Bill,0.024335000000000002,0.02004934111005567
27-45,Bitcoin*,0.37723,0.09374020145285081
27-45,International Stocks,0.06778499999999998,0.1695727301655236
27-45,Emerging Markets,0.07892999999999999,0.26332431494661723
27-45,NASDAQ 100,0.200075,0.3844154617556923
27-45,Ethereum,0.25493,0.08687362933413229
27-45,XRP,0.09131999999999998,0.10579784894838487
27-45,SOL,0.40798999999999996,0.10759508353080079
