Series,Asset,Mean Return,Std Deviation
27-33,S&P 500 (includes dividends),0.077725,0.1949506465884716
27-33,US Small cap (bottom decile),0.16499000000000003,0.33462262467945647
27-33,US T. Bond (10-year),0.06582000000000002,0.0831155923049973
27-33,Baa Corporate Bond,0.08561999999999999,0.051671875685348465
27-33,Real Estate,0.05102500000000001,0.07498134417096168
27-33,Gold*,0.115415,0.1418452168831631
27-33,3-month T.Bill,0.026894999999999992,0.019190608311578376
27-33,Bitcoin*,0.37723,0.09374020145285081
27-33,International Stocks,0.080855,0.22146890116720794
27-33,Emerging Markets,0.16165499999999997,0.35165110920522225
27-33,NASDAQ 100,0.14345000000000002,0.4070298883374537
27-33,Ethereum,0.25493,0.08687362933413229
27-33,XRP,0.09131999999999998,0.10579784894838487
27-33,SOL,0.40798999999999996,0.10759508353080079
