Series,Asset,Mean Return,Std Deviation
26-36,S&P 500 (includes dividends),0.11612499999999999,0.1941163971896623
26-36,US Small cap (bottom decile),0.16175,0.29618638779624806
26-36,US T. Bond (10-year),0.06844,0.09579457406895565
26-36,Baa Corporate Bond,0.08577499999999999,0.0617759438361091
26-36,Real Estate,0.039490000000000004,0.06885083724598913
26-36,Gold*,0.07106,0.16035731614773696
26-36,3-month T.Bill,0.02616,0.02206608257031592
26-36,Bitcoin*,0.37723,0.09374020145285081
26-36,International Stocks,0.07587000000000002,0.20631091789361333
26-36,Emerging Markets,0.11093499999999998,0.33696089305343496
26-36,NASDAQ 100,0.18786,0.38551196636489293
26-36,Ethereum,0.25493,0.08687362933413229
26-36,XRP,0.09131999999999998,0.10579784894838487
26-36,SOL,0.40798999999999996,0.10759508353080079
