Series,Asset,Mean Return,Std Deviation
20-23,S&P 500 (includes dividends),0.13785,0.1569463652938397
20-23,US Small cap (bottom decile),0.11436499999999998,0.2010561149085132
20-23,US T. Bond (10-year),0.061950000000000005,0.09391249846756848
20-23,Baa Corporate Bond,0.07083999999999999,0.06785447586369554
20-23,Real Estate,0.00562,0.03190252588580937
20-23,Gold*,-0.051985,0.09070813968582511
20-23,3-month T.Bill,0.019715000000000003,0.010537515686446463
20-23,Bitcoin*,0.33951,0.09098478126067365
20-23,International Stocks,0.036905,0.16239345162776408
20-23,Emerging Markets,0.08536500000000004,0.34143036012602845
20-23,NASDAQ 100,0.234795,0.36717860342861686
20-23,Ethereum,0.22107000000000002,0.0912131748332328
20-23,XRP,0.060985,0.09718793662958272
20-23,SOL,0.3694,0.10410733327727333
